"model_name","variable_name","decomp_group","Date","value","value_tails"
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-03-14,125268.7399,125268.7399
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-07-18,216882.6258,216882.6258
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-08-29,138358.7586,138358.7586
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-05-09,146587.0252,146587.0252
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-03-28,196127.856,196127.856
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-04-25,143112.1599,143112.1599
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2022-01-02,64168.20933,64168.20933
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-11-21,81883.33689,81883.33689
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-05-16,131620.1282,131620.1282
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-04-04,164147.0087,164147.0087
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-09-12,110545.9108,110545.9108
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-03-21,139403.5863,139403.5863
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2022-01-09,60727.76373,60727.76373
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-11-28,97555.0118,97555.0118
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-12-12,110254.9349,110254.9349
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-05-23,157087.2409,157087.2409
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-09-05,132419.859,132419.859
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-07-25,144449.7902,144449.7902
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-01-03,69385.63236,69385.63236
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2022-01-16,68311.67237,68311.67237
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-05-02,149511.0863,149511.0863
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-12-19,123955.9627,123955.9627
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-05-30,232141.477,232141.477
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-04-18,142350.5441,142350.5441
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-08-01,145678.8476,145678.8476
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-01-10,72952.06909,72952.06909
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2022-01-23,65701.06481,65701.06481
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2022-02-06,98820.31315,98820.31315
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-12-26,114223.4288,114223.4288
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-04-11,138360.9365,138360.9365
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-09-19,107707.8986,107707.8986
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-08-08,139230.5191,139230.5191
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-01-17,76624.54505,76624.54505
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-12-05,104629.3586,104629.3586
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2022-02-13,110163.2737,110163.2737
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2023-11-12,62103.26517,62103.26517
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2023-10-01,69948.26804,69948.26804
"impulse_pna_glass_330ml_1_4pack","actuals","actuals",2021-09-26,110519.563,110519.563
