"model_name","variable_name","decomp_group","Date","value"
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2021-11-07,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2021-11-07,8.6735266614066
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2021-11-07,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2021-11-07,5262.76521912269
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2021-11-07,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2021-11-07,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2021-11-07,26948.4434962147
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2021-11-07,19263.7350553087
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2021-11-07,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2021-11-07,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2021-11-07,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2021-11-07,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2021-11-07,6464.77398961715
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2021-11-14,36628.8695000279
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2021-11-14,-38308.4905150368
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2021-11-14,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2021-11-14,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2021-11-14,76665.8854510111
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2021-11-14,-131488.990212165
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2021-11-14,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2021-11-14,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2021-11-14,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2021-11-14,111556.673740327
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2021-11-14,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2021-11-14,2.60206996472861
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2021-11-14,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2021-11-14,3245.48314701234
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2021-11-14,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2021-11-14,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2021-11-14,153156.414538374
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2021-11-14,20022.7764111582
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2021-11-14,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2021-11-14,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2021-11-14,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2021-11-14,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2021-11-14,5878.78060780965
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2021-11-21,31407.2061379577
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2021-11-21,-39982.5645997989
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2021-11-21,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2021-11-21,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2021-11-21,76665.8854510111
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2021-11-21,-131488.990212165
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2021-11-21,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2021-11-21,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2021-11-21,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2021-11-21,114212.785019859
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2021-11-21,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2021-11-21,0.780621700252359
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2021-11-21,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2021-11-21,1967.58781444649
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2021-11-21,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2021-11-21,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2021-11-21,206754.28572541
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2021-11-21,71515.1625837851
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2021-11-21,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2021-11-21,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2021-11-21,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2021-11-21,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2021-11-21,-699.570419211688
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2021-11-28,36712.0359244522
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2021-11-28,-41981.1170082029
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2021-11-28,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2021-11-28,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2021-11-28,74156.0002499478
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2021-11-28,-131488.990212165
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2021-11-28,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2021-11-28,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2021-11-28,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2021-11-28,140773.897815175
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2021-11-28,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2021-11-28,0.234186250261208
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2021-11-28,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2021-11-28,1185.05530940147
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2021-11-28,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2021-11-28,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2021-11-28,224805.999981154
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2021-11-28,110042.632694403
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2021-11-28,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2021-11-28,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2021-11-28,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2021-11-28,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2021-11-28,-7962.37705109559
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2021-12-05,31823.0382600794
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2021-12-05,-34441.7698737972
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2021-12-05,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2021-12-05,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2021-12-05,72273.5856481617
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2021-12-05,-131488.990212165
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2021-12-05,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2021-12-05,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2021-12-05,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2021-12-05,124837.230137985
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2021-12-05,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2021-12-05,0.0702558753033412
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2021-12-05,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2021-12-05,1653.58566549194
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2021-12-05,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2021-12-05,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2021-12-05,227580.591086076
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2021-12-05,134478.86731175
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2021-12-05,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2021-12-05,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2021-12-05,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2021-12-05,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2021-12-05,1090.22920832327
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2021-12-12,36735.797760002
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2021-12-12,-33152.5468719702
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2021-12-12,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2021-12-12,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2021-12-12,72273.5856481617
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2021-12-12,-131488.990212165
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2021-12-12,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2021-12-12,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2021-12-12,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2021-12-12,175303.344449086
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2021-12-12,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2021-12-12,0.0210763603764589
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2021-12-12,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2021-12-12,2242.85320992719
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2021-12-12,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2021-12-12,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2021-12-12,227944.73118285
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2021-12-12,138567.896551326
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2021-12-12,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2021-12-12,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2021-12-12,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2021-12-12,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2021-12-12,4641.93366729672
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2021-12-19,35339.7899214508
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2021-12-19,-26937.4851395384
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2021-12-19,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2021-12-19,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2021-12-19,72273.5856481617
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2021-12-19,-131488.990212165
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2021-12-19,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2021-12-19,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2021-12-19,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2021-12-19,193896.123405807
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2021-12-19,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2021-12-19,0.00632290811310168
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2021-12-19,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2021-12-19,4726.52767899927
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2021-12-19,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2021-12-19,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2021-12-19,225112.830674564
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2021-12-19,164442.636964033
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2021-12-19,467589.108607711
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2021-12-19,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2021-12-19,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2021-12-19,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2021-12-19,-4303.36800898308
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2021-12-26,41960.4313515159
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2021-12-26,-32453.7178409184
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2021-12-26,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2021-12-26,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2021-12-26,70941.841263896
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2021-12-26,-130549.783125132
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2021-12-26,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2021-12-26,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2021-12-26,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2021-12-26,119525.007578922
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2021-12-26,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2021-12-26,0.00189714058101352
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2021-12-26,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2021-12-26,2899.24783187101
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2021-12-26,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2021-12-26,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2021-12-26,221723.851263496
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2021-12-26,139932.946731604
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2021-12-26,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2021-12-26,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2021-12-26,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2021-12-26,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2021-12-26,3234.20621516097
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2022-01-02,38951.5889250215
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2022-01-02,-43653.7411313628
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2022-01-02,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2022-01-02,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2022-01-02,62951.374677906
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2022-01-02,-124914.540701556
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2022-01-02,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2022-01-02,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2022-01-02,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2022-01-02,87651.672224543
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2022-01-02,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2022-01-02,0.000568471806607704
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2022-01-02,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2022-01-02,1754.00403308722
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2022-01-02,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2022-01-02,-61590.3472630745
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2022-01-02,6108.29769939079
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2022-01-02,13148.555099715
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2022-01-02,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2022-01-02,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2022-01-02,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2022-01-02,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2022-01-02,593.95419676309
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2022-01-09,38182.2994990965
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2022-01-09,-45140.642570098
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2022-01-09,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2022-01-09,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2022-01-09,62951.374677906
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2022-01-09,-124914.540701556
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2022-01-09,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2022-01-09,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2022-01-09,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2022-01-09,98276.1173426694
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2022-01-09,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2022-01-09,0.000170273394903726
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2022-01-09,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2022-01-09,1055.59543325348
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2022-01-09,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2022-01-09,-78614.9202073829
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2022-01-09,0
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2022-01-09,10626.5789818926
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2022-01-09,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2022-01-09,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2022-01-09,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2022-01-09,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2022-01-09,6674.27709369312
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2022-01-16,34050.7103428738
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2022-01-16,-45118.9652379917
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2022-01-16,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2022-01-16,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2022-01-16,62951.374677906
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2022-01-16,-124914.540701556
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2022-01-16,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2022-01-16,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2022-01-16,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2022-01-16,95620.0060631378
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2022-01-16,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2022-01-16,5.09479449318236e-05
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2022-01-16,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2022-01-16,634.041858272434
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2022-01-16,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2022-01-16,-78614.9202073829
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2022-01-16,22641.1029092951
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2022-01-16,10308.2713165363
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2022-01-16,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2022-01-16,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2022-01-16,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2022-01-16,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2022-01-16,4276.41597613189
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2022-01-23,30346.8342265476
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2022-01-23,-41559.4323652083
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2022-01-23,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2022-01-23,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2022-01-23,62951.374677906
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2022-01-23,-124914.540701556
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2022-01-23,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2022-01-23,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2022-01-23,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2022-01-23,98276.1173426694
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2022-01-23,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2022-01-23,1.474808932237e-05
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2022-01-23,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2022-01-23,380.583621340185
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2022-01-23,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2022-01-23,-78614.9202073829
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2022-01-23,98237.4169946816
"multiples_pna_glass_330ml_12pack","mod_featdisp_multiples_pna_glass_330ml_12pack","feature_display",2022-01-23,11777.3836181805
"multiples_pna_glass_330ml_12pack","s_christmas","seasonality",2022-01-23,0
"multiples_pna_glass_330ml_12pack","s_good_friday","seasonality",2022-01-23,0
"multiples_pna_glass_330ml_12pack","s_spring_bank_holiday","seasonality",2022-01-23,0
"multiples_pna_glass_330ml_12pack","sub_base","sub_base",2022-01-23,-1010979.26213201
"multiples_pna_glass_330ml_12pack","w_deviation_rainfall","weather",2022-01-23,4575.15274975935
"multiples_pna_glass_330ml_12pack","bt_peroni_difference_ind","brand_metric",2022-01-30,35167.5166137147
"multiples_pna_glass_330ml_12pack","c_discount_multiples_stella_artois_btl_284_ml_12_pack","comp_promo",2022-01-30,-35309.9540138473
"multiples_pna_glass_330ml_12pack","dummy_20210627","unexplained",2022-01-30,0
"multiples_pna_glass_330ml_12pack","dummy_20230402","unexplained",2022-01-30,0
"multiples_pna_glass_330ml_12pack","e_cci","economy",2022-01-30,53044.6729498856
"multiples_pna_glass_330ml_12pack","e_unemployment","economy",2022-01-30,-122566.523033284
"multiples_pna_glass_330ml_12pack","events_peroni_rugby_world_cup_23","events",2022-01-30,0
"multiples_pna_glass_330ml_12pack","events_peroni_uefa_21","events",2022-01-30,0
"multiples_pna_glass_330ml_12pack","events_rugby_wc_final","events",2022-01-30,0
"multiples_pna_glass_330ml_12pack","gt_peroni","google_trend",2022-01-30,106244.451181264
"multiples_pna_glass_330ml_12pack","intercept","sub_base",2022-01-30,1073729.52196985
"multiples_pna_glass_330ml_12pack","m_ooh_peroni_total_sp_adstock30","ooh_peroni",2022-01-30,4.02220617882818e-06
"multiples_pna_glass_330ml_12pack","m_spotify_peroni_im","spotify_peroni",2022-01-30,0
"multiples_pna_glass_330ml_12pack","m_tv_peroni_total_tvr_adstock60","tv_peroni",2022-01-30,228.382624741868
"multiples_pna_glass_330ml_12pack","m_yt_peroni_im","youtube_peroni",2022-01-30,0
"multiples_pna_glass_330ml_12pack","mod_bp_multiples_pna_glass_330ml_12pack","price",2022-01-30,-78614.9202073829
"multiples_pna_glass_330ml_12pack","mod_discount_multiples_pna_glass_330ml_12pack","promo",2022-01-30,105313.084649558
