"model_name","variable_name","decomp_group","Date","value","value_tails"
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-10-03,14438.40576,14438.40576
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-08-08,25410.46005,25410.46005
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-08-29,30524.01224,30524.01224
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-10-10,13812.06291,13812.06291
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-09-12,20409.57081,20409.57081
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-08-01,23030.48116,23030.48116
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-02-14,21630.10211,21630.10211
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-06-19,27145.3317,27145.3317
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-08-15,28697.16531,28697.16531
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-09-19,18791.73602,18791.73602
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-09-26,15547.70607,15547.70607
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-05-22,26588.87726,26588.87726
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-01-03,11755.89014,11755.89014
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-08-22,32924.9943,32924.9943
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-09-25,19258.39281,19258.39281
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-09-05,26007.37489,26007.37489
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-06-26,24918.53828,24918.53828
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-12-26,41046.37398,41046.37398
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-07-25,24961.67246,24961.67246
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-02-21,25848.54468,25848.54468
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-05-29,31906.39799,31906.39799
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-10-17,14753.94462,14753.94462
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-07-24,22135.49695,22135.49695
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-10-30,21095.1423,21095.1423
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-03-21,24951.53821,24951.53821
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-07-03,26927.08641,26927.08641
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-01-02,17483.33889,17483.33889
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-10-02,18889.34787,18889.34787
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-02-28,27216.52867,27216.52867
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-06-05,23297.54596,23297.54596
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-11-28,19393.27973,19393.27973
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-08-28,30440.85816,30440.85816
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-01-31,19229.01692,19229.01692
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-10-24,19097.82796,19097.82796
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-01-10,14341.25912,14341.25912
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-07-31,22085.25802,22085.25802
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-11-06,19423.56113,19423.56113
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-03-28,45813.29126,45813.29126
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-07-10,28072.56732,28072.56732
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-10-16,21020.88106,21020.88106
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2023-04-09,37324.47013,37324.47013
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-03-07,27358.14656,27358.14656
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-12-05,21772.55034,21772.55034
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2023-01-01,18366.09229,18366.09229
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-09-04,25350.76407,25350.76407
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-11-14,15079.22787,15079.22787
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-10-31,19611.32833,19611.32833
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-08-14,26399.96085,26399.96085
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-11-20,20815.57095,20815.57095
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-01-30,15610.80809,15610.80809
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-04-04,47076.39014,47076.39014
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-01-09,15610.42398,15610.42398
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2023-02-05,16162.96611,16162.96611
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-10-09,20196.28384,20196.28384
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2021-12-19,54774.5017,54774.5017
"impulse_pna_glass_330ml_10_12pack","actuals","actuals",2022-06-12,27282.85917,27282.85917
